2.361102676391601562e+01,8.502537536621093750e+01,1.776458892822265625e+02
2.785541152954101562e+01,8.638143920898437500e+01,1.691082305908203125e+02
3.765455627441406250e+01,9.159381866455078125e+01,1.595911712646484375e+02
2.647301864624023438e+01,8.919052124023437500e+01,1.826215972900390625e+02
1.939582061767578125e+01,8.808570861816406250e+01,1.970601806640625000e+02
2.103623580932617188e+01,8.804553222656250000e+01,1.934991302490234375e+02
1.768372344970703125e+01,8.813331604003906250e+01,2.012830200195312500e+02
2.076395416259765625e+01,8.921607971191406250e+01,1.966452484130859375e+02
1.750552749633789062e+01,8.855578613281250000e+01,1.996321411132812500e+02
2.043223190307617188e+01,8.967813110351562500e+01,1.882947235107421875e+02
2.322667694091796875e+01,9.091201782226562500e+01,1.848865051269531250e+02
1.701848983764648438e+01,8.708172607421875000e+01,2.014256591796875000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.781394958496093750e+01,8.740654754638671875e+01,1.969201049804687500e+02
1.855424880981445312e+01,8.841682434082031250e+01,1.985546112060546875e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.819743728637695312e+01,8.871453094482421875e+01,1.979763336181640625e+02
1.900162124633789062e+01,8.971846771240234375e+01,1.994745788574218750e+02
1.899895858764648438e+01,8.977825164794921875e+01,1.989719085693359375e+02
1.899895858764648438e+01,8.977825164794921875e+01,1.989719085693359375e+02
1.899895858764648438e+01,8.977825164794921875e+01,1.989719085693359375e+02
1.899895858764648438e+01,8.977825164794921875e+01,1.989719085693359375e+02
1.899895858764648438e+01,8.977825164794921875e+01,1.989719085693359375e+02
1.899895858764648438e+01,8.977825164794921875e+01,1.989719085693359375e+02
2.185774612426757812e+01,8.914818572998046875e+01,1.949317474365234375e+02
1.849199295043945312e+01,8.708367919921875000e+01,1.963897857666015625e+02
1.862550354003906250e+01,8.731359863281250000e+01,1.954355010986328125e+02
1.710577774047851562e+01,8.710596466064453125e+01,1.999296264648437500e+02
1.919946670532226562e+01,8.870075988769531250e+01,1.956333618164062500e+02
1.765889358520507812e+01,8.833425903320312500e+01,2.009030151367187500e+02
1.950730514526367188e+01,8.972169494628906250e+01,1.980044860839843750e+02
1.931330871582031250e+01,8.951376342773437500e+01,1.992206878662109375e+02
1.915555953979492188e+01,9.015925598144531250e+01,1.972021789550781250e+02
1.926577758789062500e+01,9.084132385253906250e+01,2.018306274414062500e+02
1.995677566528320312e+01,9.096646118164062500e+01,1.991131439208984375e+02
1.995677566528320312e+01,9.096646118164062500e+01,1.991131439208984375e+02
1.995677566528320312e+01,9.096646118164062500e+01,1.991131439208984375e+02
1.995677566528320312e+01,9.096646118164062500e+01,1.991131439208984375e+02
1.995677566528320312e+01,9.096646118164062500e+01,1.991131439208984375e+02
1.995677566528320312e+01,9.096646118164062500e+01,1.991131439208984375e+02
2.129855728149414062e+01,9.072691345214843750e+01,1.969795074462890625e+02
1.900812911987304688e+01,8.960297393798828125e+01,1.995511932373046875e+02
2.037386703491210938e+01,9.122229003906250000e+01,1.972121429443359375e+02
1.918807983398437500e+01,9.089781188964843750e+01,2.014099121093750000e+02
1.967741775512695312e+01,9.249059295654296875e+01,2.010122985839843750e+02
1.995671081542968750e+01,9.349687194824218750e+01,2.035407257080078125e+02
2.177818679809570312e+01,9.504736328125000000e+01,1.999155426025390625e+02
2.048600387573242188e+01,9.459629821777343750e+01,2.049565887451171875e+02
2.070760726928710938e+01,9.743135070800781250e+01,2.002943878173828125e+02
4.959115219116210938e+01,1.018032150268554688e+02,1.480123291015625000e+02
3.723423004150390625e+01,8.292687225341796875e+01,1.382642364501953125e+02
5.631045150756835938e+01,9.725523376464843750e+01,1.253007659912109375e+02
3.923611450195312500e+01,9.022154235839843750e+01,1.361919097900390625e+02
5.132876968383789062e+01,9.156273651123046875e+01,8.005868530273437500e+01
4.292646789550781250e+01,9.006391143798828125e+01,1.043089981079101562e+02
7.130950927734375000e+01,9.759336090087890625e+01,6.498841094970703125e+01
4.602534866333007812e+01,9.526436614990234375e+01,1.482082672119140625e+02
4.867439651489257812e+01,9.643797302246093750e+01,1.050204544067382812e+02
3.594994735717773438e+01,9.849321746826171875e+01,1.581486358642578125e+02
2.750897216796875000e+01,1.002150726318359375e+02,1.840636596679687500e+02
2.905006027221679688e+01,1.036696929931640625e+02,1.740321197509765625e+02
3.050111389160156250e+01,1.006007308959960938e+02,1.975054931640625000e+02
2.741537094116210938e+01,9.868676757812500000e+01,1.975504302978515625e+02
3.012710571289062500e+01,9.726289367675781250e+01,1.580950317382812500e+02
2.329603958129882812e+01,9.835845947265625000e+01,1.816111907958984375e+02
3.252402496337890625e+01,1.002608947753906250e+02,1.833947143554687500e+02
2.367715835571289062e+01,1.016099395751953125e+02,1.954691772460937500e+02
2.624475479125976562e+01,1.075327911376953125e+02,1.970855102539062500e+02
2.980758666992187500e+01,1.064550628662109375e+02,2.065689544677734375e+02
2.732542800903320312e+01,1.042549362182617188e+02,2.062402496337890625e+02
3.360363769531250000e+01,1.046268920898437500e+02,1.657028045654296875e+02
3.913006210327148438e+01,1.045765609741210938e+02,1.547343597412109375e+02
4.566712570190429688e+01,1.080839767456054688e+02,1.493918609619140625e+02
5.986834335327148438e+01,9.974275207519531250e+01,1.094622955322265625e+02
5.477963638305664062e+01,1.048476867675781250e+02,1.369839935302734375e+02
5.136478042602539062e+01,1.033549194335937500e+02,1.367759246826171875e+02
4.137853622436523438e+01,9.891772460937500000e+01,1.378160705566406250e+02
4.781957626342773438e+01,9.927293395996093750e+01,1.677867889404296875e+02
5.831180191040039062e+01,1.206317138671875000e+02,1.620342864990234375e+02
9.429032897949218750e+01,1.350660400390625000e+02,1.232208938598632812e+02
8.312855529785156250e+01,1.445365905761718750e+02,1.580837249755859375e+02
8.475729370117187500e+01,1.323642272949218750e+02,1.411445007324218750e+02
6.362308120727539062e+01,1.005151901245117188e+02,1.221792144775390625e+02
3.238547515869140625e+01,8.641006469726562500e+01,1.459551696777343750e+02
3.988431167602539062e+01,9.482366180419921875e+01,1.321905975341796875e+02
4.377579879760742188e+01,1.040561981201171875e+02,1.488095703125000000e+02
7.025355529785156250e+01,1.113512039184570312e+02,9.267150878906250000e+01
1.015556793212890625e+02,1.333048095703125000e+02,1.068418197631835938e+02
1.256667175292968750e+02,1.590987548828125000e+02,1.492656402587890625e+02
1.343692016601562500e+02,1.710574340820312500e+02,1.579236602783203125e+02
1.444463500976562500e+02,1.771761016845703125e+02,1.628072357177734375e+02
1.594253234863281250e+02,1.861003417968750000e+02,1.676942138671875000e+02
1.710007171630859375e+02,1.977356872558593750e+02,1.852124633789062500e+02
1.707148284912109375e+02,2.033516693115234375e+02,2.103877258300781250e+02
1.646125030517578125e+02,2.021696319580078125e+02,2.220481719970703125e+02
1.570007171630859375e+02,2.015648040771484375e+02,2.403694000244140625e+02
1.518992614746093750e+02,1.982754364013671875e+02,2.401239929199218750e+02
1.549092864990234375e+02,1.985898895263671875e+02,2.337012939453125000e+02
1.539691619873046875e+02,1.961765899658203125e+02,2.253129730224609375e+02
1.601556701660156250e+02,1.975304870605468750e+02,2.141670989990234375e+02
1.691460113525390625e+02,2.014329376220703125e+02,2.063725738525390625e+02
1.699365539550781250e+02,2.009912872314453125e+02,2.025227355957031250e+02
1.561370849609375000e+02,1.877116394042968750e+02,1.844195556640625000e+02
1.123027496337890625e+02,1.734545135498046875e+02,2.097739410400390625e+02
9.333032226562500000e+01,1.544425354003906250e+02,2.032437591552734375e+02
1.004026184082031250e+02,1.375656433105468750e+02,1.242000122070312500e+02
6.502143859863281250e+01,1.132841644287109375e+02,1.097797012329101562e+02
3.868698120117187500e+01,9.670986175537109375e+01,1.534874877929687500e+02
4.272689819335937500e+01,1.020500946044921875e+02,1.496763000488281250e+02
3.274742889404296875e+01,9.918859863281250000e+01,1.700447082519531250e+02
2.696645355224609375e+01,9.699000549316406250e+01,1.811180877685546875e+02
3.259152984619140625e+01,9.138993835449218750e+01,1.758900604248046875e+02
2.922191238403320312e+01,8.085946655273437500e+01,1.687596435546875000e+02
2.813442993164062500e+01,8.338490295410156250e+01,1.599114074707031250e+02
2.223855590820312500e+01,8.777332305908203125e+01,1.767666625976562500e+02
2.444717407226562500e+01,9.000355529785156250e+01,1.787918243408203125e+02
2.039747238159179688e+01,8.838247680664062500e+01,1.937506866455078125e+02
2.214395523071289062e+01,8.892578887939453125e+01,1.874271697998046875e+02
2.151581954956054688e+01,8.727995300292968750e+01,1.886498870849609375e+02
2.178502655029296875e+01,8.549040222167968750e+01,1.870328826904296875e+02
1.661688613891601562e+01,8.412809753417968750e+01,1.915932769775390625e+02
1.776793289184570312e+01,8.640339660644531250e+01,1.952568206787109375e+02
1.795133209228515625e+01,8.585142517089843750e+01,1.955728912353515625e+02
1.795133209228515625e+01,8.585142517089843750e+01,1.955728912353515625e+02
1.795133209228515625e+01,8.585142517089843750e+01,1.955728912353515625e+02
1.795133209228515625e+01,8.585142517089843750e+01,1.955728912353515625e+02
1.795133209228515625e+01,8.585142517089843750e+01,1.955728912353515625e+02
1.795133209228515625e+01,8.585142517089843750e+01,1.955728912353515625e+02
2.037071609497070312e+01,8.523547363281250000e+01,1.926715087890625000e+02
1.807190704345703125e+01,8.293024444580078125e+01,1.928162536621093750e+02
1.782113647460937500e+01,8.315981292724609375e+01,1.928689270019531250e+02
1.779180526733398438e+01,8.438827514648437500e+01,1.950930938720703125e+02
1.859183883666992188e+01,8.415250396728515625e+01,1.940234680175781250e+02
1.871541213989257812e+01,8.271266174316406250e+01,1.923998870849609375e+02
1.844802474975585938e+01,8.131570434570312500e+01,1.916620941162109375e+02
1.805952072143554688e+01,8.013499450683593750e+01,1.900923156738281250e+02
1.802218627929687500e+01,8.016679382324218750e+01,1.901605072021484375e+02
1.802218627929687500e+01,8.016679382324218750e+01,1.901605072021484375e+02
1.802218627929687500e+01,8.016679382324218750e+01,1.901605072021484375e+02
1.819501876831054688e+01,7.998579406738281250e+01,1.905898437500000000e+02
1.807724380493164062e+01,7.871385192871093750e+01,1.887392425537109375e+02
1.803989028930664062e+01,7.874561309814453125e+01,1.888073577880859375e+02
1.821930313110351562e+01,7.859545135498046875e+01,1.890372619628906250e+02
1.809492111206054688e+01,7.729269409179687500e+01,1.873861694335937500e+02
1.824193191528320312e+01,7.720426940917968750e+01,1.874942779541015625e+02
1.811265182495117188e+01,7.587153625488281250e+01,1.860330352783203125e+02
1.807531356811523438e+01,7.590330505371093750e+01,1.861011505126953125e+02
2.187531738281250000e+02,2.374259948730468750e+02,2.261596679687500000e+02
2.175260925292968750e+02,2.377888336181640625e+02,2.311123199462890625e+02
2.137775726318359375e+02,2.347746887207031250e+02,2.283388671875000000e+02
2.086203308105468750e+02,2.300444946289062500e+02,2.219898986816406250e+02
2.031215820312500000e+02,2.240250854492187500e+02,2.109820098876953125e+02
2.083473968505859375e+02,2.263928070068359375e+02,2.068828277587890625e+02
2.097823944091796875e+02,2.278924407958984375e+02,2.094461364746093750e+02
2.035486450195312500e+02,2.254255676269531250e+02,2.158886413574218750e+02
1.985449066162109375e+02,2.201757659912109375e+02,2.068606414794921875e+02
1.931639709472656250e+02,2.144342498779296875e+02,1.967354278564453125e+02
1.947702941894531250e+02,2.141115112304687500e+02,1.909132537841796875e+02
1.953112487792968750e+02,2.166109313964843750e+02,2.002788085937500000e+02
1.842636718750000000e+02,2.109066009521484375e+02,2.066748352050781250e+02
1.619369201660156250e+02,1.986770172119140625e+02,2.098180999755859375e+02
1.473716583251953125e+02,1.880212097167968750e+02,2.013525695800781250e+02
1.217869415283203125e+02,1.726819152832031250e+02,1.986073608398437500e+02
7.954850769042968750e+01,1.495984497070312500e+02,2.078139495849609375e+02
5.571046066284179688e+01,1.302005004882812500e+02,2.148087310791015625e+02
5.321641921997070312e+01,1.166386108398437500e+02,1.937605743408203125e+02
3.682445144653320312e+01,9.643424987792968750e+01,1.772479705810546875e+02
3.233068847656250000e+01,9.338656616210937500e+01,1.397782440185546875e+02
3.982073593139648438e+01,9.672091674804687500e+01,1.392275848388671875e+02
5.675074386596679688e+01,9.624692535400390625e+01,9.674753570556640625e+01
8.342231750488281250e+01,1.192614974975585938e+02,9.826708221435546875e+01
9.716488647460937500e+01,1.430046997070312500e+02,1.396355895996093750e+02
7.489732360839843750e+01,1.572116088867187500e+02,2.044499816894531250e+02
1.022011718750000000e+02,1.575454101562500000e+02,1.686224212646484375e+02
9.312284851074218750e+01,1.511314697265625000e+02,1.651741943359375000e+02
6.415032958984375000e+01,1.480738220214843750e+02,1.940244750976562500e+02
9.139817810058593750e+01,1.457897949218750000e+02,1.494556121826171875e+02
5.493954849243164062e+01,1.423389282226562500e+02,2.051212615966796875e+02
1.042273101806640625e+02,1.399752807617187500e+02,1.192844696044921875e+02
7.545971679687500000e+01,1.414983215332031250e+02,1.637608489990234375e+02
6.833297729492187500e+01,1.352210693359375000e+02,1.554538269042968750e+02
4.788248825073242188e+01,1.193795089721679688e+02,2.061994934082031250e+02
5.796646499633789062e+01,1.019221954345703125e+02,1.097986068725585938e+02
4.164974212646484375e+01,8.920361328125000000e+01,1.396077880859375000e+02
6.171100997924804688e+01,1.007393875122070312e+02,7.760686492919921875e+01
5.165099716186523438e+01,1.105559234619140625e+02,1.564324493408203125e+02
3.337063598632812500e+01,1.060866622924804688e+02,1.992496185302734375e+02
4.784387588500976562e+01,9.903768920898437500e+01,1.525108489990234375e+02
2.756240844726562500e+01,8.343278503417968750e+01,1.678535614013671875e+02
2.766473007202148438e+01,8.897613525390625000e+01,1.720196685791015625e+02
2.492343521118164062e+01,9.986414337158203125e+01,1.870204772949218750e+02
2.455052947998046875e+01,1.016599273681640625e+02,1.970826110839843750e+02
4.525664901733398438e+01,1.100744400024414062e+02,1.624231719970703125e+02
3.198221969604492188e+01,1.003250045776367188e+02,1.827782135009765625e+02
3.862992095947265625e+01,1.082452545166015625e+02,1.635519714355468750e+02
4.175606155395507812e+01,1.070848541259765625e+02,1.607344512939453125e+02
4.532669448852539062e+01,1.041426773071289062e+02,1.577961120605468750e+02
4.120297241210937500e+01,9.619709014892578125e+01,1.581430664062500000e+02
3.417087173461914062e+01,8.811318969726562500e+01,1.661622161865234375e+02
3.131938171386718750e+01,8.541604614257812500e+01,1.665956420898437500e+02
3.197649002075195312e+01,9.305715179443359375e+01,1.679966278076171875e+02
3.832051849365234375e+01,9.666054534912109375e+01,1.772326812744140625e+02
2.917996597290039062e+01,9.159359741210937500e+01,1.704883575439453125e+02
1.806079864501953125e+01,9.243023681640625000e+01,1.987089080810546875e+02
1.973214721679687500e+01,9.435736083984375000e+01,2.016479339599609375e+02
2.196629714965820312e+01,9.616854858398437500e+01,2.028208923339843750e+02
2.295492935180664062e+01,9.719430541992187500e+01,2.027126770019531250e+02
2.328466796875000000e+01,9.716494750976562500e+01,2.017154693603515625e+02
2.243106079101562500e+01,9.515863037109375000e+01,2.043242034912109375e+02
2.932939910888671875e+01,9.660990142822265625e+01,1.894396514892578125e+02
1.744044113159179688e+01,8.879925537109375000e+01,1.984124908447265625e+02
2.129742813110351562e+01,9.193772888183593750e+01,1.850033264160156250e+02
2.055322265625000000e+01,9.268812561035156250e+01,1.915421600341796875e+02
1.946097946166992188e+01,9.334526062011718750e+01,1.988736724853515625e+02
1.825863265991210938e+01,9.444920349121093750e+01,2.041584472656250000e+02
2.202357101440429688e+01,9.670556640625000000e+01,2.003921356201171875e+02
2.108586883544921875e+01,9.613436126708984375e+01,2.047056732177734375e+02
2.557002258300781250e+01,9.671661376953125000e+01,1.992413940429687500e+02
2.192236709594726562e+01,9.334172058105468750e+01,1.988082122802734375e+02
2.055400466918945312e+01,9.366230773925781250e+01,2.013246002197265625e+02
2.216030502319335938e+01,9.325834655761718750e+01,1.992613677978515625e+02
2.033755874633789062e+01,9.235260009765625000e+01,1.997199859619140625e+02
2.001095581054687500e+01,9.237004089355468750e+01,2.005876617431640625e+02
2.161723709106445312e+01,9.196607971191406250e+01,1.985244293212890625e+02
1.979449844360351562e+01,9.105081939697265625e+01,1.990390014648437500e+02
2.107419204711914062e+01,9.067382812500000000e+01,1.977874450683593750e+02
1.925146102905273438e+01,8.974906921386718750e+01,1.983580627441406250e+02
2.051599884033203125e+01,8.939079284667968750e+01,1.970475006103515625e+02
1.870839691162109375e+01,8.844727325439453125e+01,1.976770935058593750e+02
1.855158996582031250e+01,8.847662353515625000e+01,1.980519714355468750e+02
1.995132827758789062e+01,8.811168670654296875e+01,1.963062286376953125e+02
1.820767211914062500e+01,8.714759063720703125e+01,1.968687744140625000e+02
1.816479492187500000e+01,8.717798614501953125e+01,1.969497070312500000e+02
1.738558197021484375e+01,8.675123596191406250e+01,2.003437652587890625e+02
2.100312805175781250e+01,8.679769134521484375e+01,1.841320190429687500e+02
1.834000778198242188e+01,8.761579895019531250e+01,1.877769622802734375e+02
1.999584960937500000e+01,8.959030151367187500e+01,1.910784454345703125e+02
1.833732986450195312e+01,8.775212097167968750e+01,1.950786285400390625e+02
1.769534683227539062e+01,8.766461181640625000e+01,1.970051116943359375e+02
1.696718978881835938e+01,8.867881011962890625e+01,2.017218170166015625e+02
1.975701904296875000e+01,8.913919067382812500e+01,1.927889099121093750e+02
2.011521148681640625e+01,8.839923095703125000e+01,1.855616149902343750e+02
2.680939102172851562e+01,9.647150421142578125e+01,1.815503082275390625e+02
2.539649581909179688e+01,9.405560302734375000e+01,1.807016754150390625e+02
2.272658538818359375e+01,9.284526062011718750e+01,1.863302001953125000e+02
2.155251693725585938e+01,9.164500427246093750e+01,1.946873321533203125e+02
1.880200195312500000e+01,9.243823242187500000e+01,2.045077514648437500e+02
2.322249603271484375e+01,8.928916931152343750e+01,1.961884307861328125e+02
2.444977188110351562e+01,8.795117187500000000e+01,1.753849487304687500e+02
3.485353469848632812e+01,8.475514984130859375e+01,1.354384765625000000e+02
3.452292251586914062e+01,8.981855010986328125e+01,1.405770568847656250e+02
3.344140243530273438e+01,9.053681945800781250e+01,1.646110076904296875e+02
2.666375732421875000e+01,9.280851745605468750e+01,1.875533752441406250e+02
3.061668014526367188e+01,9.590296936035156250e+01,1.731267700195312500e+02
3.784976577758789062e+01,1.014427337646484375e+02,1.562614440917968750e+02
